Order Date,Customer Name,Region,Category,Sales,Profit,Month,year
2020-05-29,Guy Thornton,Central,Office Supplies,132.424,4.6746,5,2020
2020-05-30,Michael Granlund,West,Technology,180.792,17.6391,5,2020
2020-05-30,Kean Thornton,Central,Furniture,221.6664,-6.0196,5,2020
2020-05-30,Bruce Degenhardt,South,Furniture,276.96,33.8744,5,2020
2020-05-30,Bruce Degenhardt,South,Furniture,1027.01,3.0438,5,2020
2020-05-30,Kelly Andreada,West,Office Supplies,2049.1,10.179,5,2020
2020-05-30,Bruce Degenhardt,South,Office Supplies,81.89,1.8672,5,2020
2020-05-30,Suzanne McNair,West,Office Supplies,106.52,18.0096,5,2020
2020-05-30,Michael Granlund,West,Furniture,123.592,-0.3398,5,2020
2020-05-30,Michael Granlund,West,Technology,144.36,-3.094,5,2020
2020-06-01,Helen Wasserman,Central,Technology,118.97,15.9543,6,2020
2020-06-01,Fred Harton,East,Technology,192.376,-34.3148,6,2020
2020-06-01,Barry Weirich,East,Office Supplies,353.744,-77.1267,6,2020
2020-06-01,Helen Wasserman,Central,Furniture,1956.88,539.2464,6,2020
2020-06-01,Helen Wasserman,Central,Office Supplies,2425.2,793.716,6,2020
2020-06-01,Barry Blumstein,East,Office Supplies,105.48,1.311,6,2020
2020-06-01,Fred Harton,East,Office Supplies,108.798,-2.6586,6,2020
2020-06-01,Fred Harton,East,Office Supplies,140.744,10.0572,6,2020
2020-06-01,Helen Wasserman,Central,Office Supplies,149.38,8.69,6,2020
2020-06-01,Helen Wasserman,Central,Technology,143.89,14.7593,6,2020
2020-06-01,Cynthia Voltz,Central,Office Supplies,140.9,25.872,6,2020
2020-06-02,Denny Ordway,West,Office Supplies,120.344,7.92,6,2020
2020-06-02,Alejandro Ballentine,East,Technology,95.97,-0.6435,6,2020
2020-06-02,Cari Schnelling,South,Office Supplies,110.344,9.1872,6,2020
2020-06-02,John Dryer,Central,Office Supplies,144.688,3.7408,6,2020
2020-06-02,Alejandro Ballentine,East,Office Supplies,124.44,2.401,6,2020
2020-06-02,Denny Ordway,West,Office Supplies,146.92,15.921,6,2020
2020-06-03,Katherine Nockton,East,Technology,111.66,36.1836,6,2020
2020-06-03,Meg O'Connel,West,Office Supplies,150.26,5.4504,6,2020
2020-06-03,Nick Radford,South,Technology,153.4,-4.14,6,2020
2020-06-03,Nick Radford,South,Technology,222.992,-2.5749,6,2020
2020-06-03,Nick Radford,South,Furniture,276.568,0.0,6,2020
2020-06-03,Katherine Nockton,East,Furniture,400.768,-115.4304,6,2020
2020-06-03,Nick Radford,South,Technology,528.96,50.396,6,2020
2020-06-03,Giulietta Dortch,West,Technology,1147.5,362.835,6,2020
2020-06-03,Saphhira Shifley,West,Office Supplies,100.96,5.382,6,2020
2020-06-03,Saphhira Shifley,West,Office Supplies,94.912,1.2714,6,2020
2020-06-03,Nick Radford,South,Office Supplies,101.552,5.4432,6,2020
2020-06-03,Nick Radford,South,Office Supplies,125.472,1.8354,6,2020
2020-06-03,Nick Radford,South,Office Supplies,93.554,-3.4914,6,2020
2020-06-03,Nick Radford,South,Office Supplies,111.2,0.585,6,2020
2020-06-03,Katherine Nockton,East,Office Supplies,139.36,22.2264,6,2020
2020-06-03,Heather Kirkland,South,Furniture,137.168,9.6712,6,2020
2020-06-03,Saphhira Shifley,West,Technology,156.75,8.5025,6,2020
2020-06-04,Erica Hernandez,South,Office Supplies,140.08,54.04,6,2020
2020-06-04,Erica Hernandez,South,Office Supplies,115.54,4.3884,6,2020
2020-06-04,Dan Campbell,South,Office Supplies,125.48,5.616,6,2020
2020-06-04,Carol Triggs,Central,Office Supplies,118.64,2.5056,6,2020
2020-06-04,Michelle Lonsdale,Central,Office Supplies,115.37,-9.555,6,2020
2020-06-04,Lindsay Williams,South,Furniture,123.984,1.999,6,2020
2020-06-04,Erin Mull,Central,Furniture,133.336,-17.4432,6,2020
2020-06-04,Lindsay Williams,South,Technology,161.984,25.1944,6,2020
2020-06-05,Adrian Barton,Central,Technology,520.376,52.9173,6,2020
2020-06-05,Noel Staavos,South,Office Supplies,118.736,7.2576,6,2020
2020-06-06,Gary Hansen,West,Furniture,110.95,2.178,6,2020
2020-06-06,Gary Hansen,West,Office Supplies,115.4,0.0,6,2020
2020-06-08,Frank Olsen,West,Office Supplies,102.588,-48.392,6,2020
2020-06-08,Frank Olsen,West,Technology,127.544,12.3123,6,2020
2020-06-08,Tiffany House,Central,Technology,413.576,28.6182,6,2020
2020-06-08,Maureen Gastineau,West,Furniture,1510.666,140.9568,6,2020
2020-06-08,Dorris liebe,Central,Office Supplies,99.624,-4.466,6,2020
2020-06-08,Liz Willingham,East,Office Supplies,96.36,5.0764,6,2020
2020-06-08,Ben Wallace,Central,Office Supplies,134.176,-18.8728,6,2020
2020-06-08,Maureen Gastineau,West,Technology,146.52,-3.504,6,2020
2020-06-08,Tiffany House,Central,Office Supplies,151.76,2.079,6,2020
2020-06-08,Frank Olsen,West,Office Supplies,151.168,-8.3524,6,2020
2020-06-08,Tiffany House,Central,Office Supplies,175.056,28.7064,6,2020
2020-06-09,Meg O'Connel,Central,Furniture,155.925,-71.8905,6,2020
2020-06-09,Noah Childs,Central,Office Supplies,753.76,54.057,6,2020
2020-06-09,Meg O'Connel,Central,Furniture,113.976,-14.3856,6,2020
2020-06-09,Anna Gayman,South,Office Supplies,147.12,23.0864,6,2020
2020-06-09,Meg O'Connel,Central,Office Supplies,124.352,11.36,6,2020
2020-06-10,Bill Donatelli,West,Technology,126.776,7.7679,6,2020
2020-06-10,Sean Christensen,Central,Technology,149.52,54.3332,6,2020
2020-06-10,Michelle Tran,West,Technology,318.96,17.4975,6,2020
2020-06-10,Michelle Tran,West,Furniture,535.165,-30.245,6,2020
2020-06-10,Neil Ducich,South,Office Supplies,1382.52,84.22,6,2020
2020-06-10,George Zrebassa,West,Office Supplies,113.7,4.116,6,2020
2020-06-10,Bill Donatelli,West,Office Supplies,125.58,3.895,6,2020
2020-06-10,Linda Cazamias,East,Office Supplies,102.4,4.2,6,2020
2020-06-10,Bill Donatelli,West,Office Supplies,104.56,5.4332,6,2020
2020-06-10,Michelle Tran,West,Office Supplies,111.6,14.8,6,2020
2020-06-10,Ben Wallace,West,Office Supplies,122.4,4.756,6,2020
2020-06-10,Muhammed MacIntyre,East,Office Supplies,117.13,0.7065,6,2020
2020-06-10,Carl Ludwig,East,Office Supplies,152.032,15.012,6,2020
2020-06-11,Becky Castell,West,Office Supplies,102.448,7.7004,6,2020
2020-06-11,Tom Boeckenhauer,West,Office Supplies,115.96,1.0296,6,2020
2020-06-11,Becky Castell,West,Office Supplies,123.04,6.603,6,2020
2020-06-11,Dianna Vittorini,West,Office Supplies,153.97,60.2553,6,2020
2020-06-11,Tom Boeckenhauer,West,Furniture,195.42,41.8608,6,2020
2020-06-11,Becky Castell,West,Office Supplies,261.592,-48.5082,6,2020
2020-06-11,Becky Castell,West,Furniture,308.792,35.099,6,2020
2020-06-11,Tom Boeckenhauer,West,Technology,420.8,130.2075,6,2020
2020-06-11,Zuschuss Carroll,South,Office Supplies,81.572,-3.81,6,2020
2020-06-11,Becky Castell,West,Office Supplies,125.872,1.984,6,2020
2020-06-11,Kristina Nunn,South,Office Supplies,118.76,1.0904,6,2020
2020-06-11,Tom Boeckenhauer,West,Office Supplies,147.288,6.6294,6,2020
2020-06-11,Tom Boeckenhauer,West,Office Supplies,159.94,18.2112,6,2020
2020-06-11,Zuschuss Donatelli,West,Office Supplies,161.44,16.5888,6,2020
2020-06-12,Sarah Brown,West,Technology,115.976,8.997,6,2020
2020-06-12,Maria Etezadi,South,Office Supplies,126.2,41.952,6,2020
2020-06-12,Maria Etezadi,South,Furniture,469.94,67.941,6,2020
2020-06-12,Sarah Bern,East,Furniture,882.24,143.04,6,2020
2020-06-12,Troy Staebel,Central,Furniture,83.856,-6.8634,6,2020
2020-06-12,Lena Creighton,South,Furniture,100.088,1.068,6,2020
2020-06-12,Sarah Bern,East,Office Supplies,113.04,9.3296,6,2020
2020-06-12,Sarah Bern,East,Office Supplies,124.128,4.2666,6,2020
2020-06-12,Sarah Brown,West,Office Supplies,114.44,9.3312,6,2020
2020-06-12,Hunter Glantz,East,Technology,159.92,19.176,6,2020
2020-06-12,Sarah Bern,East,Office Supplies,161.14,16.6764,6,2020
2020-06-13,Shirley Daniels,Central,Office Supplies,190.736,-39.1248,6,2020
2020-06-13,Paul Gonzalez,South,Office Supplies,203.86,50.9208,6,2020
2020-06-13,Tamara Willingham,West,Furniture,323.136,-25.4744,6,2020
2020-06-13,Shirley Daniels,Central,Furniture,520.302,-87.3418,6,2020
2020-06-13,Shirley Daniels,Central,Technology,142.984,5.998,6,2020
2020-06-15,Dean percer,Central,Office Supplies,106.55,22.8285,6,2020
2020-06-15,Joe Elijah,South,Furniture,119.728,-3.8864,6,2020
2020-06-15,Thomas Seio,South,Office Supplies,125.36,29.692,6,2020
2020-06-15,Thomas Seio,South,Office Supplies,126.608,6.7032,6,2020
2020-06-15,Thomas Seio,South,Furniture,130.96,-28.224,6,2020
2020-06-15,Kristen Hastings,West,Technology,143.96,7.4975,6,2020
2020-06-15,Thomas Seio,South,Office Supplies,160.776,17.847,6,2020
2020-06-15,Thomas Seio,South,Technology,249.976,26.9973,6,2020
2020-06-15,Joe Elijah,South,Furniture,746.352,52.3764,6,2020
2020-06-15,Thomas Seio,South,Technology,2261.936,223.9936,6,2020
2020-06-15,Thomas Seio,South,Furniture,104.168,9.3504,6,2020
2020-06-15,Stuart Calhoun,West,Office Supplies,97.26,1.7466,6,2020
2020-06-15,Dean percer,Central,Office Supplies,116.94,8.7906,6,2020
2020-06-15,Tamara Dahlen,Central,Office Supplies,132.56,1.7115,6,2020
2020-06-15,Dean percer,Central,Office Supplies,152.4,22.2,6,2020
2020-06-15,Clay Cheatham,West,Technology,155.976,4.7976,6,2020
2020-06-16,Joel Eaton,South,Office Supplies,194.66,50.5848,6,2020
2020-06-16,Alejandro Ballentine,West,Office Supplies,240.16,92.2368,6,2020
2020-06-16,Joel Eaton,South,Technology,241.98,51.8346,6,2020
2020-06-16,Joel Eaton,South,Furniture,344.96,90.588,6,2020
2020-06-16,Christine Sundaresam,East,Technology,492.952,107.9892,6,2020
2020-06-16,Troy Staebel,West,Furniture,1259.96,90.972,6,2020
2020-06-16,Michael Kennedy,Central,Office Supplies,107.936,-8.904,6,2020
2020-06-16,Alejandro Ballentine,West,Office Supplies,135.68,4.3368,6,2020
2020-06-16,Christine Sundaresam,East,Office Supplies,113.92,1.794,6,2020
2020-06-16,Troy Staebel,West,Office Supplies,132.54,8.7138,6,2020
2020-06-16,Claudia Bergmann,South,Office Supplies,135.016,4.7304,6,2020
2020-06-16,Alejandro Ballentine,West,Office Supplies,117.44,9.3312,6,2020
2020-06-16,Joel Eaton,South,Technology,153.99,17.1574,6,2020
2020-06-17,Steven Roelle,East,Technology,114.34,8.1072,6,2020
2020-06-17,Philip Fox,West,Furniture,178.25,46.575,6,2020
2020-06-17,Ryan Akin,West,Office Supplies,196.352,-32.9292,6,2020
2020-06-17,Steven Roelle,East,Technology,3436.5,1668.205,6,2020
2020-06-17,Luke Schmidt,Central,Office Supplies,110.224,4.4312,6,2020
2020-06-17,Luke Schmidt,Central,Office Supplies,131.304,-3.5712,6,2020
2020-06-17,Luke Schmidt,Central,Office Supplies,123.36,-16.38,6,2020
2020-06-17,Philip Fox,West,Office Supplies,124.03,4.0687,6,2020
2020-06-17,Katherine Ducich,West,Office Supplies,187.312,17.9592,6,2020
2020-06-18,Neil Knudson,Central,Office Supplies,123.352,23.235,6,2020
2020-06-18,Craig Carreira,West,Furniture,965.9235,75.5937,6,2020
2020-06-18,Craig Carreira,West,Office Supplies,138.88,19.0512,6,2020
2020-06-19,Allen Rosenblatt,East,Office Supplies,109.82,45.9754,6,2020
2020-06-19,Allen Rosenblatt,East,Technology,121.12,10.312,6,2020
2020-06-19,Zuschuss Carroll,Central,Office Supplies,157.176,47.5072,6,2020
2020-06-19,Katharine Harms,East,Technology,161.328,1.5291,6,2020
2020-06-19,Jim Sink,East,Office Supplies,179.3,6.465,6,2020
2020-06-19,Frank Olsen,Central,Office Supplies,199.584,-32.6366,6,2020
2020-06-19,Deborah Brumfield,Central,Furniture,471.485,-84.9615,6,2020
2020-06-19,Katharine Harms,East,Furniture,783.116,-43.4352,6,2020
2020-06-19,Zuschuss Carroll,Central,Office Supplies,78.264,-5.2072,6,2020
2020-06-19,Frank Olsen,Central,Office Supplies,102.184,0.8388,6,2020
2020-06-19,George Ashbrook,West,Office Supplies,108.56,11.5432,6,2020
2020-06-19,Deborah Brumfield,Central,Office Supplies,111.888,-11.0208,6,2020
2020-06-19,Zuschuss Carroll,Central,Office Supplies,124.444,-1.11,6,2020
2020-06-19,Jim Sink,East,Office Supplies,137.568,3.7596,6,2020
2020-06-19,George Ashbrook,West,Furniture,144.32,21.1344,6,2020
2020-06-19,Katharine Harms,East,Furniture,143.784,7.272,6,2020
2020-06-20,Jeremy Ellison,East,Technology,163.95,14.995,6,2020
2020-06-20,Toby Ritter,East,Technology,271.97,71.991,6,2020
2020-06-20,Paul Gonzalez,South,Technology,521.96,125.99,6,2020
2020-06-20,Pauline Johnson,South,Office Supplies,89.464,0.3348,6,2020
2020-06-20,Toby Ritter,East,Office Supplies,108.82,4.8118,6,2020
2020-06-20,Shui Tom,East,Office Supplies,98.248,0.5904,6,2020
2020-06-20,Paul Gonzalez,South,Office Supplies,129.4,15.552,6,2020
2020-06-20,Shui Tom,East,Office Supplies,160.104,10.8864,6,2020
2020-06-20,Jeremy Ellison,East,Office Supplies,147.312,18.6006,6,2020
2020-06-21,Eugene Hildebrand,East,Office Supplies,131.4,40.376,6,2020
2020-06-21,Eugene Hildebrand,East,Office Supplies,467.84,219.4416,6,2020
2020-06-21,Eugene Hildebrand,East,Office Supplies,99.24,3.0576,6,2020
2020-06-21,Alan Shonely,East,Office Supplies,128.256,-34.38,6,2020
2020-06-21,Alan Shonely,East,Furniture,139.92,2.464,6,2020
2020-06-22,Rick Bensley,Central,Furniture,504.96,146.388,6,2020
2020-06-22,Joe Kamberova,Central,Office Supplies,79.036,-5.0094,6,2020
2020-06-22,Paul Lucas,East,Office Supplies,108.928,0.6696,6,2020
2020-06-22,Paul Lucas,East,Office Supplies,113.332,-7.5768,6,2020
2020-06-22,Paul Lucas,East,Office Supplies,150.155,-23.8855,6,2020
2020-06-22,Dan Campbell,South,Office Supplies,145.608,12.6927,6,2020
2020-06-24,Caroline Jumper,West,Office Supplies,125.92,25.8984,6,2020
2020-06-24,Sonia Cooley,East,Office Supplies,128.93,48.3771,6,2020
2020-06-24,George Ashbrook,East,Furniture,190.764,32.6332,6,2020
2020-06-24,Matthew Clasen,Central,Office Supplies,207.994,-320.2395,6,2020
2020-06-24,George Ashbrook,East,Furniture,318.69,49.8042,6,2020
2020-06-24,Nicole Hansen,West,Office Supplies,431.6,111.824,6,2020
2020-06-24,Matthew Clasen,Central,Office Supplies,98.272,3.21,6,2020
2020-06-24,Maria Bertelson,East,Office Supplies,103.744,6.795,6,2020
2020-06-24,Kean Thornton,West,Office Supplies,111.88,1.3536,6,2020
2020-06-24,Nicole Hansen,West,Office Supplies,135.82,11.8206,6,2020
2020-06-25,Max Ludwig,West,Office Supplies,113.04,26.64,6,2020
2020-06-25,Fred McMath,Central,Technology,179.48,16.704,6,2020
2020-06-25,Sarah Brown,East,Furniture,417.784,-5.0098,6,2020
2020-06-25,Anne McFarland,West,Furniture,917.4,148.138,6,2020
2020-06-25,Max Ludwig,West,Office Supplies,123.304,-2.1195,6,2020
2020-06-25,Max Ludwig,West,Office Supplies,103.344,0.7348,6,2020
2020-06-26,Scott Cohen,East,Office Supplies,112.52,31.5192,6,2020
2020-06-26,Olvera Toch,West,Office Supplies,126.76,1.6752,6,2020
2020-06-26,Scott Cohen,East,Office Supplies,127.368,37.1084,6,2020
2020-06-26,Steven Cartwright,East,Technology,280.97,67.1916,6,2020
2020-06-26,Denny Ordway,East,Office Supplies,285.94,0.0,6,2020
2020-06-26,Dan Reichenbach,South,Furniture,289.552,-13.6776,6,2020
2020-06-26,Chris Cortes,East,Technology,368.2,41.79,6,2020
2020-06-26,Nora Preis,West,Technology,444.928,64.7892,6,2020
2020-06-26,Denny Blanton,Central,Furniture,536.45,31.587,6,2020
2020-06-26,Chris Cortes,East,Technology,577.916,72.7888,6,2020
2020-06-26,Tracy Hopkins,Central,Technology,592.92,135.98,6,2020
2020-06-26,Scott Cohen,East,Office Supplies,740.88,214.164,6,2020
2020-06-26,Tracy Hopkins,Central,Office Supplies,116.92,5.4128,6,2020
2020-06-26,Scott Cohen,East,Office Supplies,114.4,8.236,6,2020
2020-06-26,Tracy Hopkins,Central,Office Supplies,111.54,2.043,6,2020
2020-06-26,Dan Reichenbach,South,Office Supplies,106.872,4.6818,6,2020
2020-06-27,Pauline Webber,West,Furniture,166.3,40.416,6,2020
2020-06-27,Michelle Arnett,East,Furniture,228.646,31.941,6,2020
2020-06-27,Pauline Webber,West,Technology,1297.45,244.6155,6,2020
2020-06-27,Greg Tran,Central,Office Supplies,129.07,9.2322,6,2020
2020-06-27,Pauline Webber,West,Office Supplies,120.44,9.3312,6,2020
2020-06-29,William Brown,West,Office Supplies,172.71,39.213,6,2020
2020-06-29,Max Engle,Central,Furniture,329.314,-39.5118,6,2020
2020-06-29,Carol Triggs,West,Office Supplies,339.552,101.5794,6,2020
2020-06-29,Alex Avila,Central,Office Supplies,401.94,90.735,6,2020
2020-06-29,Max Engle,Central,Furniture,424.9992,-96.4704,6,2020
2020-06-29,Dan Reichenbach,East,Furniture,672.82,185.2578,6,2020
2020-06-29,William Brown,West,Office Supplies,943.92,302.373,6,2020
2020-06-29,Dean Katz,West,Office Supplies,1307.78,310.9872,6,2020
2020-06-29,William Brown,West,Office Supplies,88.68,3.0368,6,2020
2020-06-29,Max Engle,Central,Office Supplies,123.392,-54.5496,6,2020
2020-06-29,Dan Reichenbach,East,Furniture,88.16,8.5544,6,2020
2020-06-29,Fred Chung,Central,Office Supplies,88.184,1.8144,6,2020
2020-06-29,Alex Avila,Central,Office Supplies,111.54,5.77,6,2020
2020-06-29,Dan Reichenbach,East,Office Supplies,157.69,7.9794,6,2020
2020-06-29,William Brown,West,Technology,164.31,22.4316,6,2020
2020-06-30,Victor Preis,West,Office Supplies,117.792,25.5798,6,2020
2020-06-30,Thomas Thornton,West,Office Supplies,216.95,100.4255,6,2020
2020-06-30,Ralph Arnett,East,Office Supplies,281.57,67.1139,6,2020
2020-06-30,John Castell,West,Furniture,484.999,5.1294,6,2020
2020-06-30,Gary Hansen,Central,Furniture,579.058,-178.8468,6,2020
2020-06-30,Gary Hansen,Central,Technology,1033.584,125.198,6,2020
2020-06-30,Sheri Gordon,East,Furniture,1063.63,-295.9785,6,2020
2020-06-30,Neil Ducich,East,Office Supplies,1130.42,282.2092,6,2020
2020-06-30,Ralph Arnett,East,Furniture,84.23,9.7812,6,2020
2020-06-30,Darrin Van Huff,South,Furniture,108.52,5.368,6,2020
2020-06-30,Gary Hansen,Central,Furniture,109.224,-10.3124,6,2020
2020-07-01,Karen Ferguson,Central,Office Supplies,185.99,78.1954,7,2020
2020-07-01,Karen Ferguson,Central,Office Supplies,475.92,13.3176,7,2020
2020-07-01,Karen Ferguson,Central,Office Supplies,134.92,12.4416,7,2020
2020-07-02,Adrian Hane,Central,Office Supplies,207.96,59.4355,7,2020
2020-07-02,Adrian Hane,Central,Office Supplies,112.232,-8.1096,7,2020
2020-07-03,Rob Dowd,West,Office Supplies,100.92,0.8792,7,2020
2020-07-03,Tony Sayre,East,Furniture,150.3,26.598,7,2020
2020-07-03,Maria Bertelson,West,Furniture,172.39,54.3438,7,2020
2020-07-03,Rob Dowd,Central,Technology,186.968,62.988,7,2020
2020-07-03,Sam Zeldin,East,Furniture,236.148,-103.9882,7,2020
2020-07-03,Frank Hawley,Central,Office Supplies,297.896,92.4399,7,2020
2020-07-03,Frank Merwin,East,Technology,308.9,93.204,7,2020
2020-07-03,Chuck Sachs,South,Technology,323.97,77.7519,7,2020
2020-07-03,Christina Anderson,West,Furniture,592.85,114.6285,7,2020
2020-07-03,Frank Hawley,Central,Technology,607.132,49.761,7,2020
2020-07-03,Jim Kriz,West,Technology,1729.8,742.632,7,2020
2020-07-03,Jim Kriz,West,Technology,2443.2,209.58,7,2020
2020-07-03,Yana Sorensen,South,Office Supplies,78.552,1.5522,7,2020
2020-07-03,Jim Kriz,West,Technology,111.992,2.6973,7,2020
2020-07-03,Sam Zeldin,East,Office Supplies,132.896,11.1024,7,2020
2020-07-03,Frank Merwin,East,Office Supplies,113.56,11.5432,7,2020
2020-07-03,Chuck Sachs,South,Furniture,124.99,5.5177,7,2020
2020-07-03,Michael Oakman,South,Technology,152.0,-2.7,7,2020
2020-07-03,Sam Zeldin,East,Office Supplies,138.96,11.223,7,2020
2020-07-03,Jim Kriz,West,Technology,144.98,26.3912,7,2020
2020-07-05,Linda Southworth,Central,Furniture,353.028,-348.6294,7,2020
2020-07-05,Linda Southworth,Central,Office Supplies,78.316,-10.4214,7,2020
2020-07-05,Linda Southworth,Central,Office Supplies,117.394,-17.6607,7,2020
2020-07-05,Linda Southworth,Central,Office Supplies,96.552,5.6376,7,2020
2020-07-05,Linda Southworth,Central,Office Supplies,125.104,11.2752,7,2020
2020-07-05,Damala Kotsonis,Central,Technology,156.96,22.3888,7,2020
2020-07-06,Patrick O'Brill,West,Furniture,168.136,-13.7403,7,2020
2020-07-06,Angele Hood,South,Furniture,288.24,23.924,7,2020
2020-07-06,Fred Hopkins,East,Office Supplies,74.946,-2.2586,7,2020
2020-07-06,Fred Hopkins,East,Office Supplies,111.056,5.8203,7,2020
2020-07-07,Rob Lucas,East,Furniture,124.21,-45.3492,7,2020
2020-07-07,Michael Paige,East,Technology,262.0,93.24,7,2020
2020-07-07,Rob Lucas,East,Technology,557.92,85.787,7,2020
2020-07-07,Rob Lucas,East,Technology,725.988,-113.998,7,2020
2020-07-07,Rob Lucas,East,Office Supplies,85.392,1.0044,7,2020
2020-07-07,Christine Sundaresam,East,Office Supplies,129.472,6.3336,7,2020
2020-07-07,Annie Thurman,West,Office Supplies,130.94,0.1188,7,2020
2020-07-07,Rob Lucas,East,Office Supplies,138.552,5.4432,7,2020
2020-07-07,Rob Lucas,East,Technology,114.776,4.8231,7,2020
